Job Title,Company Name,Exp,Number of opening,Location,Link,Job Category
Analytics Consultant copy direct publish 2,Sunil Kumar,6,10,"Bangalore+4Chennai, Hyderabad, Gurugram, Delhi",https://www.shine.com/jobs/analytics-consultant-copy-direct-publish-2-work-from-home/sunil-kumar/12509764,Data Analyst
Data Analytics- Senior Associate,PricewaterhouseCoopers (PWC),5,1,Kolkata,https://www.shine.com/jobs/data-analytics-senior-associate-permanent/pricewaterhousecoopers-pwc/12498312,Data Analyst
Analytics Consultant,Sunil Kumar,6,10,"Bangalore+4Chennai, Hyderabad, Gurugram, Delhi",https://www.shine.com/jobs/analytics-consultant-work-from-home/sunil-kumar/12509759,Data Analyst
Marketing Development Manager,Sunil Kumar,6,10,"Bangalore+4Chennai, Hyderabad, Gurugram, Delhi",https://www.shine.com/jobs/marketing-development-manager-republished-work-from-home/sunil-kumar/12509756,Other
ICM In-Business Quality Assurance Data Analytics - AVP,Citibank India.,5,1,Mumbai City,https://www.shine.com/jobs/icm-in-business-quality-assurance-data-analytics-avp-permanent/citibank-india/12515383,Data Analyst
Python Django & JavaScript Developer,Augusta Infotech,3,1,Gurugram,https://www.shine.com/jobs/python-django-javascript-developer-permanent/augusta-infotech/12494122,Python Developer
Senior Manager (L5) Engineer PAT Module(L5),Tata Motors Ltd.,8,1,Delhi,https://www.shine.com/jobs/senior-manager-l5-engineer-pat-modulel5-permanent/tata-motors-ltd/12500163,Data Engineer
Landmark Group - Senior Data Scientist - Analytics,Landmark Online,5,1,Bangalore,https://www.shine.com/jobs/landmark-group-senior-data-scientist-analytics-permanent/landmark-online/12423764,Data Analyst
Java Software Engineer III,JPMorgan,3,1,Mumbai City,https://www.shine.com/jobs/java-software-engineer-iii-permanent/jpmorgan/12514466,Data Engineer
Selenium Tester cpy,Sunil Kumar,2,3,Bangalore+1Chennai,https://www.shine.com/jobs/selenium-tester-cpy-work-from-home/sunil-kumar/12509768,Other
Lead Data Analyst - Data Sciences - Digital Marketing A ...,Ally eXecutive HR,2,1,Bangalore,https://www.shine.com/jobs/lead-data-analyst-data-sciences-digital-marketing-analytics-consulting-firm-permanent/ally-executive-hr/12402065,Data Analyst
Director Engineering,MNR Solutions Pvt Ltd,1,10,Jaipur,https://www.shine.com/jobs/director-engineering-permanent/mnr-solutions-pvt-ltd/12510397,Data Engineer
"Python  Django Trainer , Student Counsellor",Merida Tech Minds (OPC) Private Lim...,1,2,Bangalore,https://www.shine.com/jobs/python-django-trainer-student-counsellor-permanent/merida-tech-minds-opc-private-limited/12472180,Python Developer
Data Analyst,Csk technologies opc private limite...,0,1,"Noida+2Gurugram, Delhi",https://www.shine.com/jobs/data-analyst-permanent/csk-technologies-opc-private-limited/12438560,Data Analyst
ODI Developer Oracle Data Integration ),LTIMindtree Limited,2,10,All India,https://www.shine.com/jobs/odi-developer-oracle-data-integration-permanent/ltimindtree-limited/12501595,Other
Data Governance Specialist,Edge In Asia Recruitment Private Li...,1,1,Delhi,https://www.shine.com/jobs/data-governance-specialist-permanent/edge-in-asia-recruitment-private-limited/12513038,Other
Financial Planning & Analysis Role - CA (2-4 yrs),eJob Ocean Online Services LLP,2,1,"Jodhpur+2Navi Mumbai, Mumbai City",https://www.shine.com/jobs/financial-planning-analysis-role-ca-2-4-yrs-permanent/ejob-ocean-online-services-llp/12518064,Data Analyst
Data Analyst-1,Orcapod Consulting Services Pvt. Lt...,1,1,Bangalore,https://www.shine.com/jobs/data-analyst-1-permanent/orcapod-consulting-services-pvt-ltd/12458171,Data Analyst
Design Engineer,ALPAULS ENTERPRISES (PROP. ALDESION...,2,1,Bangalore+1Other Karnataka,https://www.shine.com/jobs/design-engineer-permanent/alpauls-enterprises-prop-aldesion-m-poyyakaran/12509946,Data Engineer
Senior Data Scientist - Analytics Consulting Firm,Unnati,3,1,Bangalore,https://www.shine.com/jobs/senior-data-scientist-analytics-consulting-firm-permanent/unnati/12406708,Data Analyst
Opening for the PHP+ LARVEL OR PYTHON +ANGULAR,T & A Solutions,1,1,Chandigarh,https://www.shine.com/jobs/opening-for-the-php-larvel-or-python-angular-permanent/t-a-solutions/12486507,Python Developer
Urgent candidates for Application Developer - Python,NTT Global Delivery Services Limite...,3,1,Bangalore,https://www.shine.com/jobs/urgent-candidates-for-application-developer-python-permanent/ntt-global-delivery-services-limited/12494073,Python Developer
Need now WQE / STPE Engineers ( SIV ),Arminus,3,1,Bangalore,https://www.shine.com/jobs/need-now-wqe-stpe-engineers-siv-permanent/arminus/12516389,Data Engineer
Python Developer,Pentagon Consultancy Services,1,1,Hyderabad,https://www.shine.com/jobs/python-developer-permanent/pentagon-consultancy-services/12399298,Python Developer
Fraud Risk Business Analyst - Associate,JPMorgan,4,1,Mumbai City,https://www.shine.com/jobs/fraud-risk-business-analyst-associate-permanent/jpmorgan/12515224,Business Analyst
Data Scientist,Skyleaf Consultants,5,1,Bangalore,https://www.shine.com/jobs/data-scientist-permanent/skyleaf-consultants/12473119,Data Scientist
Analytics Senior Analyst - Data Management required,Accenture,5,1,Bangalore,https://www.shine.com/jobs/analytics-senior-analyst-data-management-required-permanent/accenture/12446627,Data Analyst
Director Data Sciences- Digital Fulfilment Network Opti ...,Target Corporation India Pvt Ltd,3,1,Delhi,https://www.shine.com/jobs/director-data-sciences-digital-fulfilment-network-optimization-permanent/target-corporation-india-pvt-ltd/12470289,Other
"Data Scientist,Data analyst,",PROASSERT CONSULTANCY SERVICES (IND...,1,10,All India,https://www.shine.com/jobs/data-scientistdata-analyst-permanent/proassert-consultancy-services-india-private-limited/12320991,Data Analyst
"Assistant Vice President, Kubernetes Data Engineer, Ent ...",DBS Asia Hub 2,1,1,Hyderabad,https://www.shine.com/jobs/assistant-vice-president-kubernetes-data-engineer-enterprise-data-permanent/dbs-asia-hub-2/12440972,Data Engineer
Urgent Hiring | Odoo Software Developer for Noida  (Gau ...,Vimdhya Services Hiring For IT Soft...,2,1,Gautam Buddha Nagar+1Noida,https://www.shine.com/jobs/urgent-hiring-odoo-software-developer-for-noida-gautam-budha-nagar-permanent/vimdhya-services/12489200,Other
OODO developer +python+ ERP Platform,Orcapod Consulting Services Pvt. Lt...,5,1,Bangalore,https://www.shine.com/jobs/oodo-developer-python-erp-platform-permanent/orcapod-consulting-services-pvt-ltd/12465885,Python Developer
Senior Data Engineer,Acura Solutions.,5,1,Bangalore+1Mumbai City,https://www.shine.com/jobs/senior-data-engineer-permanent/acura-solutions/12393125,Data Engineer
Software Engineer,Vijay Deonath Kuwar Hiring For xami...,0,16,United Kingdom,https://www.shine.com/jobs/software-engineer-permanent/vijay-deonath-kuwar/12489290,Data Engineer
Require Client Data Analyst - Team Leader,JPMorgan,1,1,Bangalore,https://www.shine.com/jobs/require-client-data-analyst-team-leader-permanent/jpmorgan/12442776,Data Analyst
Reference Data Analyst - Team Leader,JPMorgan,6,1,Bangalore,https://www.shine.com/jobs/reference-data-analyst-team-leader-permanent/jpmorgan/12442779,Data Analyst
Apply for Data Analyst,Cuelearn Private Limited,3,1,Bangalore,https://www.shine.com/jobs/apply-for-data-analyst-permanent/cuelearn-private-limited/12430510,Data Analyst
Software Engineer II- Data,JPMorgan,2,1,Hyderabad,https://www.shine.com/jobs/software-engineer-ii-data-permanent/jpmorgan/12458344,Data Engineer
Urgent Requirement for Associate Manager,Standard Chartered Bank Ltd,3,1,Mumbai City,https://www.shine.com/jobs/urgent-requirement-for-associate-manager-permanent/standard-chartered-bank-ltd/12495549,Other
Reference Data Analyst,JPMorgan,1,1,Bangalore,https://www.shine.com/jobs/reference-data-analyst-permanent/jpmorgan/12430181,Data Analyst
Data Analyst,Fiserv India Pvt. Ltd.,5,1,Thane,https://www.shine.com/jobs/data-analyst-permanent/fiserv-india-pvt-ltd/12441020,Data Analyst
Data Analyst,Technosoft Engineering Projects Ltd,0,1,Pune,https://www.shine.com/jobs/data-analyst-permanent/technosoft-engineering-projects-ltd/12423106,Data Analyst
Solution Designer,Barclays Shared Services Pvt. Ltd,7,1,Pune,https://www.shine.com/jobs/solution-designer-permanent/barclays-shared-services-pvt-ltd/12495902,Other
Senior Manager - Data Engineer - KPO,HUQUO CONSULTING,4,1,Bangalore,https://www.shine.com/jobs/senior-manager-data-engineer-kpo-permanent/huquo-consulting/12423953,Data Engineer
Software Engineer III -US Pay Time Reconciliation,JPMorgan,2,1,Hyderabad,https://www.shine.com/jobs/software-engineer-iii-us-pay-time-reconciliation-permanent/jpmorgan/12514337,Data Engineer
Urgently looking for Data Engineer,DEUGLO INFOSYSTEM PRIVATE LIMITED,5,1,Bangalore,https://www.shine.com/jobs/urgently-looking-for-data-engineer-work-from-home/deuglo-infosystem-private-limited/12427515,Data Engineer
Network Security-L2-Engineer,IBM India Pvt. Limited,4,1,Kolkata,https://www.shine.com/jobs/network-security-l2-engineer-permanent/ibm-india-pvt-limited/12498740,Data Engineer
PAN INDIA Python Developer,Orcapod Consulting Services Pvt. Lt...,3,1,Mumbai City,https://www.shine.com/jobs/pan-india-python-developer-permanent/orcapod-consulting-services-pvt-ltd/12465476,Python Developer
React & Python Developer,Acura Solutions.,3,1,Bangalore,https://www.shine.com/jobs/react-python-developer-permanent/acura-solutions/12391603,Python Developer
Senior Advisory Data Scientist,IBM India Pvt. Limited,7,1,Bangalore,https://www.shine.com/jobs/senior-advisory-data-scientist-permanent/ibm-india-pvt-limited/12408061,Data Scientist
Data Analysis Internship in Mumbai,MAXGEN TECHNOLOGIES PRIVATE LIMITED,0,11,Not Defined,https://www.shine.com/jobs/data-analysis-internship-in-mumbai-internship/maxgen-technologies-private-limited/12500034,Data Analyst
Scientist/Sr scientist- Strain Engineer,HRServices,3,1,Gurugram,https://www.shine.com/jobs/scientistsr-scientist-strain-engineer-permanent/hrservices/12511474,Data Scientist
Recruitment of Data Analytics Tableau,TeamPlus Staffing Solution Pvt.ltd.,2,1,Chennai,https://www.shine.com/jobs/recruitment-of-data-analytics-tableau-permanent/teamplus-staffing-solution-pvtltd/12499255,Data Analyst
Client Data Lead,JPMorgan,1,1,Hyderabad,https://www.shine.com/jobs/client-data-lead-permanent/jpmorgan/12513022,Other
Data Scientist,Skyleaf Consultants,5,1,Bangalore,https://www.shine.com/jobs/data-scientist-permanent/skyleaf-consultants/12470064,Data Scientist
Requirement for  Data Analytics,Mercede,2,1,Bangalore,https://www.shine.com/jobs/requirement-for-data-analytics-permanent/mercede/12494161,Data Analyst
Urgent | Hiring for Embedded Engineer,Highpoints Technologies India Pvt L...,2,5,Bangalore,https://www.shine.com/jobs/urgent-hiring-for-embedded-engineer-permanent/highpoints-technologies-india-pvt-ltd/12509368,Data Engineer
Data Scientist,Scienaptic Systems (India),3,1,Bangalore,https://www.shine.com/jobs/data-scientist-permanent/scienaptic-systems-india/12381666,Data Scientist
Senior Data Scientist - CPG Sector,Novotreeminds Consulting Private Lt...,2,1,Bangalore,https://www.shine.com/jobs/senior-data-scientist-cpg-sector-permanent/novotreeminds-consulting-private-ltd/12427378,Data Scientist
Data Analyst,Vestas,4,1,Chennai,https://www.shine.com/jobs/data-analyst-permanent/vestas/12430684,Data Analyst
Post vacant for- Associate Data Analytics-Data Analytic ...,Seven Consultancy,3,1,Chennai,https://www.shine.com/jobs/post-vacant-for-associate-data-analytics-data-analytics-permanent/seven-consultancy/12492267,Data Analyst
Azure Data Engineer,ZENFINET,5,10,Bangalore+1Mumbai City,https://www.shine.com/jobs/azure-data-engineer-permanent/zenfinet/12427440,Data Engineer
Python Internship at Mumbai,MAXGEN TECHNOLOGIES PRIVATE LIMITED,0,11,Not Defined,https://www.shine.com/jobs/python-internship-at-mumbai-internship/maxgen-technologies-private-limited/12494661,Python Developer
Senior Data Scientist - Infrastructure/Chemicals,Praaxis Consultants Pvt. Ltd,6,1,Navi Mumbai+1Mumbai City,https://www.shine.com/jobs/senior-data-scientist-infrastructurechemicals-permanent/praaxis-consultants-pvt-ltd/12409350,Data Scientist
Assistant Manager - Data Scientist,Pylon Management Consulting,5,1,Bangalore,https://www.shine.com/jobs/assistant-manager-data-scientist-permanent/pylon-management-consulting/12405677,Data Scientist
Data Scientist,Skyleaf Consultants,3,1,Delhi,https://www.shine.com/jobs/data-scientist-permanent/skyleaf-consultants/12472525,Data Scientist
Apply for Senior Data Engineer - eCommerce,BIG BANG HR Advisors,7,1,"Bangalore+2Hyderabad, Mumbai City",https://www.shine.com/jobs/apply-for-senior-data-engineer-ecommerce-permanent/big-bang-hr-advisors/12434661,Data Engineer
"Lead Engineer (Python, K8s, Cloud)",HERE,8,1,Bangalore+1Mumbai City,https://www.shine.com/jobs/lead-engineer-python-k8s-cloud-permanent/here/12466598,Data Engineer
"Lead Software Engineer - Java, Spark, BigData",JPMorgan,7,1,Bangalore,https://www.shine.com/jobs/lead-software-engineer-java-spark-bigdata-permanent/jpmorgan/12512596,Data Engineer
Immediate Opening for Software Engineer II - Big Data,JPMorgan,2,1,Hyderabad,https://www.shine.com/jobs/immediate-opening-for-software-engineer-ii-big-data-permanent/jpmorgan/12514922,Data Engineer
Python Developer,Pleasant Inc.,0,1,Surat,https://www.shine.com/jobs/python-developer-permanent/pleasant-inc/12397297,Python Developer
Engineering Manager for quality,Sunil Kumar,6,10,"Bangalore+4Chennai, Hyderabad, Gurugram, Delhi",https://www.shine.com/jobs/engineering-manager-for-quality-work-from-home/sunil-kumar/12508259,Data Engineer
urgent requirement  for Python Developer,Skyleaf Consultants,3,1,Delhi,https://www.shine.com/jobs/urgent-requirement-for-python-developer-permanent/skyleaf-consultants/12425575,Python Developer
Assistant Scientist - Data Engineering,AXA XL,5,1,Gurugram,https://www.shine.com/jobs/assistant-scientist-data-engineering-permanent/axa-xl/12466049,Data Scientist
Apply Candidates for Data Technical Analyst (Risk DMO),UBS Securities India Private Limite...,4,1,Mumbai City,https://www.shine.com/jobs/apply-candidates-for-data-technical-analyst-risk-dmo-permanent/ubs-securities-india-private-limited/12469992,Data Analyst
Business Data Support Analyst,Citibank India.,6,1,Pune,https://www.shine.com/jobs/business-data-support-analyst-permanent/citibank-india/12472490,Data Analyst
"Senior Software Developer, Confluence Data Center",Atlassian,8,1,Bangalore,https://www.shine.com/jobs/senior-software-developer-confluence-data-center-permanent/atlassian/12466052,Other
Data Analyst & Campaign Operations,DBS Asia Hub 2,1,1,Mumbai City,https://www.shine.com/jobs/data-analyst-campaign-operations-permanent/dbs-asia-hub-2/12437994,Data Analyst
Hiring for the post of Python Developer - Django/Flask,The People Specialist,4,1,Gurugram,https://www.shine.com/jobs/hiring-for-the-post-of-python-developer-djangoflask-permanent/the-people-specialist/12395324,Python Developer
Senior Engineer,Mahindra business & consulting serv...,6,1,Chennai,https://www.shine.com/jobs/senior-engineer-permanent/mahindra-business-consulting-services-pvt-ltd/12515764,Data Engineer
Data Analyst - Data Mining/Neural Networks,Coginlo Health and Research,0,1,Bangalore,https://www.shine.com/jobs/data-analyst-data-miningneural-networks-permanent/coginlo-health-and-research/12355969,Data Analyst
Big Data Architect,MyCityJaipur,5,1,Jaipur,https://www.shine.com/jobs/big-data-architect-permanent/mycityjaipur/12495822,Other
HIre now Senior Data Architect,Seven Consultancy,7,1,Hyderabad,https://www.shine.com/jobs/hire-now-senior-data-architect-permanent/seven-consultancy/12493437,Other
Data Hub - Software Engineer - Associate,JPMorgan,5,1,"Bangalore+3Chennai, Hyderabad, Kolkata",https://www.shine.com/jobs/data-hub-software-engineer-associate-permanent/jpmorgan/12514284,Data Engineer
Business Analyst,JPMorgan,1,1,Bangalore,https://www.shine.com/jobs/business-analyst-permanent/jpmorgan/12512974,Business Analyst
Financial Controller - Analyst,JPMorgan,1,1,Bangalore,https://www.shine.com/jobs/financial-controller-analyst-permanent/jpmorgan/12512976,Data Analyst
Data Annotation Engineer,Access Automation Private Limited,2,10,Bangalore,https://www.shine.com/jobs/data-annotation-engineer-permanent/access-automation-private-limited/12485497,Data Engineer
Zupee - Data Analyst,Zupee,1,1,Gurugram,https://www.shine.com/jobs/zupee-data-analyst-permanent/zupee/12430301,Data Analyst
